company,duration,response_date,year_of_birth,gender,education_level,social_stratum,nationality,department,municipality,experience_dip,occupation,id_last_four,last_name_initial,ie_ambiguity_tolerance_u,ie_ambiguity_tolerance_v,ie_ambiguity_tolerance_w,ie_ambiguity_tolerance_x,ie_ambiguity_tolerance_y,ie_ambiguity_tolerance_z,ie_ambiguity_tolerance_aa,ie_ambiguity_tolerance_ab,ie_ambiguity_tolerance_ac,ie_ambiguity_tolerance_ad,ie_confidence_a,ie_confidence_b,ie_confidence_c,ie_confidence_d,ie_confidence_e,ie_confidence_f,ie_confidence_g,ie_confidence_h,ie_confidence_i,ie_dehumanization_left,ie_dehumanization_center,ie_dehumanization_right,fake_news_al,fake_news_am,fake_news_an,fake_news_ao,fake_news_ap,fake_news_aq,fake_news_ar,fake_news_as,fake_news_at,fake_news_au,fake_news_av,fake_news_aw,fake_news_ax,fake_news_ay,fake_news_az,fake_news_ba,fake_news_bb,fake_news_bc,tweet_e_lack_of_information,tweet_e_report,tweet_f_lack_of_information,tweet_f_report,ie_discrimination_a,ie_discrimination_b,ie_discrimination_c,ie_discrimination_d,ie_discrimination_e,ie_discrimination_f,complete
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 2,República Centroafricana,Boyacá,Almeida,No,Labores del hogar,2536,G,3,5,4,2,1,4,3,5,3,2,1,3,3,1,1,3,2,5,3,"Cordialidad,Inquietud,Trabajo,Tensión,Timidez,Nostalgia","Trabajo,Emoción,Sorpresa,Compasión,Orgullo,Cordialidad","Agitación,Sorpresa,Imprudencia,Dedicación,Compasión,Extroversión",2,2,3,2,4,3,3,5,5,3,2,5,2,5,2,3,4,2,1,1,1,1,5,3,3,4,3,1,true
SIPopsy,,2022-07-09,2002,Mujer,Técnico / Tecnológico,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,1012,P,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,4,2,2,"Disciplina,Nostalgia,Trabajo,Orgullo,Sorpresa,Cordialidad","Dedicación,Educación,Impresión,Disciplina,Trabajo,Amistad","Trabajo,Dedicación,Educación,Impresión,Cordialidad,Disciplina",3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,4,3,3,0,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1992,Mujer,Bachillerato,Estrato 3,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,2530,4,2,5,1,4,2,2,5,5,1,3,1,2,4,0,0,2,2,5,5,"Emoción,Aburrición,Orgullo,Nostalgia,Trabajo,Compasión","Extroversión,Impresión,Cordialidad,Arrepentimiento,Timidez,Emoción","Nostalgia,Extroversión,Emoción,Aburrición,Timidez,Vergüenza",5,5,2,2,4,2,2,2,2,5,5,2,2,2,4,3,3,5,0,0,0,0,2,4,2,1,2,2,true
SIPopsy,,2022-07-09,1977,Mujer,Técnico / Tecnológico,Estrato 2,Andorra,Bogotá D.C.,Bogotá D.C ,No,Desempleado,3632,#,1,4,2,2,4,5,4,1,2,4,2,2,4,1,0,2,4,2,2,"Aburrición,Disciplina,Inquietud,Orgullo,Sorpresa,Imprudencia","Imprudencia,Sorpresa,Dedicación,Tensión,Cordialidad,Inquietud","Vergüenza,Emoción,Disciplina,Impresión,Tensión,Timidez",2,5,4,2,2,2,2,2,1,3,4,2,2,3,2,2,4,4,1,1,1,1,2,4,5,1,2,1,true
SIPopsy,,2022-07-09,1958,Mujer,Primaria,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9495,S,3,2,3,3,2,2,3,2,3,2,2,2,2,0,0,3,3,3,3,"Amistad,Nostalgia,Imprudencia,Orgullo,Aburrición,Arrepentimiento","Compasión,Aburrición,Orgullo,Dedicación,Inquietud,Educación","Sospecha,Tensión,Cordialidad,Trabajo,Amistad,Agitación",2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,2,2,2,2,3,2,true
SIPopsy,,2022-07-09,2000,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,2854,J,4,5,4,5,4,4,4,4,4,5,3,3,3,0,1,1,1,1,1,"Trabajo,Dedicación,Amistad,Emoción,Educación,Disciplina","Sospecha,Orgullo,Timidez,Dedicación,Disciplina,Sorpresa","Vergüenza,Sospecha,Imprudencia,Orgullo,Educación,Cordialidad",5,2,1,1,1,1,1,2,4,5,1,3,3,5,5,1,3,2,1,1,1,1,4,1,3,1,2,3,true
SIPopsy,,2022-07-09,1985,Mujer,Primaria,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,5836,F,4,2,2,4,5,2,5,4,3,4,5,4,5,1,1,1,3,5,5,"Extroversión,Tensión,Sorpresa,Impresión,Imprudencia,Cordialidad","Sospecha,Orgullo,Emoción,Impresión,Compasión,Nostalgia","Disciplina,Imprudencia,Compasión,Emoción,Vergüenza,Trabajo",4,2,4,2,2,4,5,5,5,5,4,3,1,5,5,3,2,5,1,1,0,1,5,4,4,2,2,3,true
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 3,Anguilla,Bogotá D.C.,Bogotá D.C ,No,Desempleado,2500,5,4,5,2,2,4,2,4,4,1,4,1,2,1,1,0,1,1,5,2,"Trabajo,Nostalgia,Orgullo,Inquietud,Educación,Tensión","Agitación,Aburrición,Dedicación,Vergüenza,Inquietud,Arrepentimiento","Emoción,Extroversión,Nostalgia,Disciplina,Aburrición,Orgullo",2,2,1,3,1,2,5,1,1,1,2,2,3,2,5,1,5,3,0,0,0,1,4,4,1,5,5,2,true
SIPopsy,,2022-07-09,1975,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,7905,Q,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,"Disciplina,Arrepentimiento,Trabajo,Dedicación,Cordialidad,Amistad","Disciplina,Nostalgia,Educación,Amistad,Trabajo,Dedicación","Trabajo,Educación,Disciplina,Dedicación,Orgullo,Cordialidad",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1994,Mujer,Técnico / Tecnológico,Estrato 3,Andorra,Bogotá D.C.,Bogotá D.C ,No,Labores del hogar,3201,'-,4,5,1,3,5,3,2,4,2,1,2,2,4,0,0,4,2,5,2,"Tensión,Imprudencia,Cordialidad,Trabajo,Dedicación,Sospecha","Arrepentimiento,Disciplina,Dedicación,Orgullo,Compasión,Emoción","Inquietud,Nostalgia,Imprudencia,Orgullo,Impresión,Dedicación",1,5,5,5,5,1,4,4,4,1,1,2,2,2,2,1,2,1,1,0,1,1,1,5,1,5,1,5,true
SIPopsy,,2022-07-09,1995,Mujer,Bachillerato,Estrato 2,Venezuela,Arauca,Saravena,No,Estudiante,1289,V,4,1,5,3,2,5,5,5,2,2,3,3,5,1,1,5,2,3,4,"Tensión,Trabajo,Extroversión,Compasión,Agitación,Imprudencia","Nostalgia,Vergüenza,Agitación,Inquietud,Sospecha,Orgullo","Sospecha,Orgullo,Timidez,Extroversión,Amistad,Trabajo",2,4,2,2,2,2,3,3,2,2,1,3,3,4,1,4,4,3,0,1,0,0,4,3,5,2,5,4,true
SIPopsy,,2022-07-09,1994,Mujer,Título universitario,Estrato 6,Angola,Bogotá D.C.,Bogotá D.C ,No,Estudiante,1657,],2,5,1,2,4,2,1,2,2,1,2,2,5,1,0,5,2,2,1,"Trabajo,Impresión,Educación,Imprudencia,Sospecha,Nostalgia","Tensión,Emoción,Timidez,Educación,Inquietud,Nostalgia","Impresión,Orgullo,Trabajo,Aburrición,Emoción,Compasión",3,1,2,1,1,1,3,4,1,1,2,5,2,4,5,4,4,2,0,0,1,0,4,5,4,5,2,5,true
SIPopsy,,2022-07-09,2000,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Empleado de otra compañía o institución,5292,S,3,3,3,3,3,3,3,3,3,3,4,2,3,1,1,2,2,3,2,"Emoción,Disciplina,Orgullo,Trabajo,Amistad,Cordialidad","Disciplina,Vergüenza,Cordialidad,Nostalgia,Compasión,Dedicación","Educación,Amistad,Arrepentimiento,Disciplina,Cordialidad,Trabajo",3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,0,0,0,0,2,2,2,2,2,3,true
SIPopsy,,2022-07-09,1994,Mujer,Técnico / Tecnológico,Estrato 4,Angola,Bogotá D.C.,Bogotá D.C ,No,Labores del hogar,1774,&,2,2,2,2,2,5,2,5,1,5,2,2,2,0,0,2,4,5,1,"Inquietud,Timidez,Dedicación,Extroversión,Agitación,Trabajo","Impresión,Imprudencia,Disciplina,Orgullo,Educación,Dedicación","Arrepentimiento,Sospecha,Disciplina,Timidez,Cordialidad,Orgullo",3,1,5,4,5,5,1,2,5,5,2,5,2,2,3,2,1,4,0,0,1,0,2,5,2,2,2,4,true
SIPopsy,,2022-07-09,1995,Mujer,Técnico / Tecnológico,Estrato 4,Samoa Americana,Bogotá D.C.,Bogotá D.C.,No,Desempleado,1632,3,4,4,2,4,2,2,1,4,1,4,1,2,4,1,0,4,2,2,2,"Compasión,Arrepentimiento,Trabajo,Emoción,Tensión,Aburrición","Orgullo,Impresión,Dedicación,Tensión,Sospecha,Emoción","Amistad,Extroversión,Dedicación,Orgullo,Sospecha,Impresión",1,2,5,4,1,5,1,2,2,2,2,2,2,5,1,2,4,5,0,1,1,1,5,4,1,2,4,5,true
SIPopsy,,2022-07-09,1956,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Labores del hogar,5362,Q,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,3,3,3,3,"Amistad,Cordialidad,Dedicación,Trabajo,Educación,Disciplina","Educación,Trabajo,Amistad,Disciplina,Dedicación,Orgullo","Disciplina,Dedicación,Impresión,Educación,Trabajo,Amistad",2,3,3,3,3,3,4,3,4,3,4,3,3,4,4,3,3,3,0,0,0,0,3,3,3,3,2,2,true
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 4,Bosnia-Herzegovina,Bogotá D.C.,Bogotá D.C ,No,Empleado de Popsy,2532,'@,1,2,1,5,1,2,2,1,5,1,4,2,2,0,1,2,2,1,5,"Orgullo,Disciplina,Timidez,Inquietud,Sospecha,Sorpresa","Inquietud,Extroversión,Impresión,Arrepentimiento,Aburrición,Tensión","Trabajo,Cordialidad,Agitación,Inquietud,Compasión,Arrepentimiento",2,4,1,5,4,1,4,2,5,3,2,1,2,4,2,1,2,5,0,0,0,0,4,4,5,2,4,2,true
SIPopsy,,2022-07-09,1976,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Trabajador independiente,1792,L,3,3,3,3,4,3,3,3,3,3,3,3,3,1,1,3,3,3,3,"Educación,Disciplina,Trabajo,Sorpresa,Cordialidad,Compasión","Disciplina,Amistad,Trabajo,Educación,Dedicación,Emoción","Trabajo,Dedicación,Disciplina,Orgullo,Cordialidad,Sorpresa",3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,3,3,0,0,0,1,2,3,3,3,3,2,true
SIPopsy,,2022-07-09,1992,Mujer,Técnico / Tecnológico,Estrato 4,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,1323,4,2,2,2,1,5,5,2,2,5,5,1,1,2,1,0,1,2,5,1,"Cordialidad,Vergüenza,Extroversión,Aburrición,Imprudencia,Disciplina","Educación,Vergüenza,Extroversión,Arrepentimiento,Inquietud,Timidez","Nostalgia,Arrepentimiento,Timidez,Imprudencia,Tensión,Compasión",2,1,5,4,1,1,1,2,2,4,2,5,4,1,2,2,5,2,0,0,0,1,4,2,2,4,4,5,true
SIPopsy,,2022-07-09,1950,Hombre,Primaria,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Estudiante,3214,M,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,1,"Vergüenza,Sospecha,Orgullo,Disciplina,Sorpresa,Arrepentimiento","Inquietud,Agitación,Educación,Arrepentimiento,Amistad,Cordialidad","Agitación,Vergüenza,Imprudencia,Compasión,Amistad,Nostalgia",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1932,Mujer,Técnico / Tecnológico,Estrato 3,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,1852,\,5,1,2,5,1,4,2,4,2,2,4,2,2,0,1,2,1,1,5,"Agitación,Sorpresa,Disciplina,Dedicación,Emoción,Aburrición","Sospecha,Cordialidad,Agitación,Impresión,Arrepentimiento,Tensión","Educación,Arrepentimiento,Sorpresa,Agitación,Extroversión,Inquietud",5,2,1,1,1,2,2,5,4,5,2,2,1,5,1,3,3,5,0,0,1,1,2,2,5,1,3,1,true
SIPopsy,,2022-07-09,1994,Mujer,Técnico / Tecnológico,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,5321,R,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,"Compasión,Arrepentimiento,Disciplina,Aburrición,Educación,Cordialidad","Extroversión,Agitación,Inquietud,Timidez,Educación,Tensión","Aburrición,Orgullo,Cordialidad,Tensión,Sorpresa,Sospecha",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1956,Hombre,Primaria,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,4296,P,2,4,3,3,3,3,4,3,4,3,3,3,3,1,1,3,3,3,3,"Educación,Trabajo,Disciplina,Amistad,Cordialidad,Dedicación","Cordialidad,Trabajo,Educación,Disciplina,Amistad,Dedicación","Dedicación,Cordialidad,Sorpresa,Trabajo,Educación,Disciplina",3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,0,1,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1984,Hombre,Bachillerato,Estrato 3,Colombia,Cundinamarca,bogota,Sí,Estudiante,1234,P,4,3,4,3,4,4,4,4,4,4,3,3,2,1,0,2,2,3,4,"Aburrición,Imprudencia,Inquietud,Educación,Disciplina,Cordialidad","Impresión,Educación,Compasión,Trabajo,Extroversión,Dedicación","Sospecha,Amistad,Vergüenza,Emoción,Cordialidad,Orgullo",4,4,4,4,3,4,3,4,3,3,3,4,3,4,4,3,4,4,0,0,1,0,4,4,4,4,4,4,true
SIPopsy,,2022-07-09,1980,Mujer,Primaria,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,6523,O,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"Dedicación,Agitación,Amistad,Emoción,Educación,Aburrición","Timidez,Tensión,Amistad,Emoción,Aburrición,Vergüenza","Extroversión,Compasión,Amistad,Disciplina,Cordialidad,Timidez",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1984,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,5555,M,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,3,4,4,4,"Inquietud,Disciplina,Dedicación,Educación,Vergüenza,Agitación","Disciplina,Dedicación,Vergüenza,Inquietud,Compasión,Educación","Agitación,Educación,Cordialidad,Tensión,Sospecha,Compasión",4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,0,0,1,1,3,3,3,2,2,2,true
SIPopsy,,2022-07-09,1960,Mujer,Primaria,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9807,U,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,"Inquietud,Extroversión,Tensión,Impresión,Emoción,Cordialidad","Impresión,Educación,Sorpresa,Aburrición,Timidez,Compasión","Agitación,Tensión,Extroversión,Arrepentimiento,Trabajo,Vergüenza",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Estudiante,2536,A,2,3,4,3,2,3,3,2,3,3,3,2,3,1,0,4,3,2,1,"Educación,Dedicación,Agitación,Vergüenza,Aburrición,Extroversión","Cordialidad,Tensión,Orgullo,Arrepentimiento,Imprudencia,Impresión","Impresión,Disciplina,Timidez,Amistad,Educación,Emoción",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1984,Hombre,Título universitario,Estrato 6,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,1984,K,4,4,3,4,4,4,4,4,3,4,4,3,4,0,1,4,4,4,4,"Inquietud,Agitación,Impresión,Sospecha,Trabajo,Educación","Educación,Arrepentimiento,Extroversión,Sorpresa,Amistad,Cordialidad","Sospecha,Vergüenza,Compasión,Aburrición,Amistad,Nostalgia",4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,3,4,4,1,0,0,0,3,3,4,4,4,5,true
SIPopsy,,2022-07-09,1980,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Labores del hogar,1422,L,3,4,4,4,4,3,3,4,4,4,3,4,4,1,1,3,4,4,4,"Dedicación,Disciplina,Compasión,Agitación,Vergüenza,Sospecha","Emoción,Trabajo,Inquietud,Arrepentimiento,Disciplina,Impresión","Dedicación,Agitación,Aburrición,Nostalgia,Imprudencia,Orgullo",4,3,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,3,0,0,0,0,4,3,4,4,3,3,true
SIPopsy,,2022-07-09,1947,Mujer,Bachillerato,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,5545,P,3,3,3,4,3,4,4,3,4,3,3,2,2,0,0,2,2,2,2,"Sospecha,Orgullo,Timidez,Arrepentimiento,Tensión,Vergüenza","Dedicación,Nostalgia,Agitación,Disciplina,Emoción,Educación","Tensión,Extroversión,Nostalgia,Educación,Imprudencia,Aburrición",4,4,4,3,4,4,5,2,3,3,3,3,3,4,3,3,4,3,0,0,1,1,5,4,3,5,5,5,true
SIPopsy,,2022-07-09,1996,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,2580,M,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"Agitación,Aburrición,Emoción,Tensión,Educación,Imprudencia","Orgullo,Arrepentimiento,Trabajo,Tensión,Agitación,Cordialidad","Emoción,Imprudencia,Tensión,Educación,Orgullo,Compasión",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1994,Mujer,Bachillerato,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Estudiante,2541,R,3,3,3,3,3,2,3,3,3,3,3,3,3,0,0,3,3,3,3,"Tensión,Disciplina,Sospecha,Vergüenza,Cordialidad,Educación","Sorpresa,Disciplina,Vergüenza,Agitación,Imprudencia,Amistad","Vergüenza,Cordialidad,Dedicación,Emoción,Trabajo,Impresión",2,3,3,2,2,3,2,3,3,2,4,3,3,2,3,2,3,3,0,1,1,1,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1984,Hombre,Bachillerato,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,5478,A,4,4,4,4,3,2,4,4,4,4,3,4,3,1,1,3,4,3,4,"Aburrición,Inquietud,Dedicación,Emoción,Educación,Orgullo","Sorpresa,Trabajo,Sospecha,Educación,Compasión,Aburrición","Disciplina,Cordialidad,Sospecha,Timidez,Nostalgia,Orgullo",4,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,3,1,0,0,1,3,2,3,3,3,3,true
SIPopsy,,2022-07-09,1992,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Labores del hogar,2212,A,4,4,4,4,4,5,5,4,4,4,1,2,2,1,1,1,1,1,1,"Nostalgia,Extroversión,Compasión,Tensión,Agitación,Inquietud","Vergüenza,Inquietud,Timidez,Arrepentimiento,Emoción,Imprudencia","Compasión,Cordialidad,Imprudencia,Disciplina,Dedicación,Extroversión",5,1,4,2,1,4,1,5,5,5,1,4,1,5,5,5,5,2,1,1,1,1,1,2,1,1,2,1,true
SIPopsy,,2022-07-09,1999,Hombre,Título universitario,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Estudiante,5555,P,2,4,4,4,3,3,3,4,3,4,3,3,3,0,1,4,5,2,4,"Orgullo,Sorpresa,Nostalgia,Vergüenza,Tensión,Cordialidad","Tensión,Orgullo,Sospecha,Inquietud,Vergüenza,Amistad","Agitación,Disciplina,Aburrición,Emoción,Nostalgia,Educación",3,2,3,2,2,2,1,2,1,3,2,3,3,2,3,2,2,3,0,0,1,0,3,3,3,3,2,3,true
SIPopsy,,2022-07-09,1985,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Trabajador independiente,8225,E,4,4,4,3,3,3,4,3,4,3,3,3,3,1,1,3,3,3,3,"Trabajo,Disciplina,Orgullo,Dedicación,Educación,Amistad","Orgullo,Trabajo,Cordialidad,Disciplina,Educación,Nostalgia","Educación,Trabajo,Orgullo,Cordialidad,Inquietud,Compasión",3,3,4,4,3,3,3,4,2,3,3,3,3,4,4,3,3,5,0,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1998,Mujer,Bachillerato,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de Popsy,8102,M,3,3,1,3,2,2,2,1,2,1,1,1,3,1,0,3,1,3,1,"Extroversión,Amistad,Vergüenza,Tensión,Sospecha,Dedicación","Trabajo,Inquietud,Sospecha,Extroversión,Imprudencia,Orgullo","Arrepentimiento,Orgullo,Agitación,Vergüenza,Emoción,Compasión",2,1,3,4,3,3,3,3,3,2,3,3,4,3,4,2,1,4,1,0,0,0,1,2,4,1,3,2,true
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,1988,Hombre,Bachillerato,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Desempleado,8888,S,4,4,4,3,4,4,4,4,4,4,4,4,3,1,1,4,4,4,4,"Imprudencia,Agitación,Nostalgia,Compasión,Impresión,Tensión","Compasión,Dedicación,Tensión,Inquietud,Agitación,Trabajo","Disciplina,Nostalgia,Amistad,Agitación,Impresión,Tensión",3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,1,0,1,0,4,3,3,3,3,3,true
SIPopsy,,2022-07-09,1991,Mujer,Bachillerato,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,1542,C,2,2,2,2,3,2,2,2,2,2,2,2,2,0,0,2,2,2,2,"Imprudencia,Inquietud,Educación,Compasión,Vergüenza,Extroversión","Amistad,Timidez,Impresión,Vergüenza,Cordialidad,Dedicación","Arrepentimiento,Compasión,Inquietud,Disciplina,Dedicación,Orgullo",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,true
SIPopsy,,2022-07-09,1991,Mujer,Técnico / Tecnológico,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,5123,R,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,"Timidez,Impresión,Cordialidad,Arrepentimiento,Imprudencia,Extroversión","Vergüenza,Tensión,Dedicación,Impresión,Aburrición,Trabajo","Sorpresa,Agitación,Compasión,Emoción,Educación,Trabajo",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,true
SIPopsy,,2022-07-09,1984,Hombre,Primaria,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,Sí,Empleado de otra compañía o institución,5554,L,2,3,2,2,2,3,2,2,3,2,4,4,4,1,0,3,4,4,4,"Inquietud,Dedicación,Imprudencia,Tensión,Disciplina,Emoción","Cordialidad,Educación,Agitación,Vergüenza,Sospecha,Impresión","Sospecha,Educación,Tensión,Disciplina,Emoción,Sorpresa",2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,0,0,0,0,3,3,2,3,3,3,true
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,3,,,,3,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,3,3,,,,3,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,,,,,3,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,3,,,,3,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,5,,,4,,,3,3,,,,3,,,,,,,,,,,
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,5,,,5,,,4,,,3,3,,,,3,,,,,,,,,,,
